RE 1E5
fim 30
cm0 -0.0300
11.5	1.149137
12	1.155952
12.5	1.152057
13	1.113807
13.5	1.077798
14	1.044684
14.5	1.014455
15	0.9867703
15.5	0.9608925
16	0.9323343
16.5	0.8897348
17.5	0.8871163
18	0.8985141
18.5	0.9085012
19	0.9170223
21	0.9247778
21.5	0.9282023
22	0.9270583
22.5	0.9180942
24.5	0.8187904
25	0.8137466
25.5	0.8099438
26	0.8072386
29.5	0.8072218
30	0.8066701
28	0.8113154
28.5	0.8099345

RE 4.5E5
fim 27.5
cm0 -0.0006
-10	-0.5459172
-9.5	-0.5351313
-9	-0.5243165
-8.5	-0.5148654
-8	-0.5073509
-7.5	-0.504601
-7	-0.5100964
-6.5	-0.4996588
-6	-0.4760033
-5.5	-0.4409848
-3	-0.2098801
-2.5	-0.1521661
-2	-0.1024289
-1.5	-0.04776261
-0.5	0.06888546
0	0.123054
0.5	0.1785775
1	0.2352421
2.5	0.4288744
3	0.4825316
3.5	0.5364154
4	0.5899255
4.5	0.643445
5	0.6968843
5.5	0.7481014
6	0.7975498
6.5	0.8462429
7	0.8926074
7.5	0.943256
8	0.9930967
8.5	1.042048
9	1.088831
9.5	1.131979
10	1.162629
10.5	1.175144
11	1.165573
11.5	1.148957
18.5	0.896594
19	0.9036553
19.5	0.9103432
20	0.9165403
20.5	0.9230356
21	0.9289758
21.5	0.9313313
22	0.9313092
22.5	0.9271077
23.5	0.8348469
24	0.8258259
24.5	0.8193973
25	0.8148876
25.5	0.8119741
26	0.8110292
26.5	0.811117
27	0.8096265
27.5	0.8083545
28	0.8073506
28.5	0.8065758
29	0.8059656
29.5	0.8054704
30	0.805046
28.5	0.8083314
29	0.8077449
27	0.8133874
27.5	0.8122566

RE 5E5
fim 26.5
cm0 0.000547861
-9.5	-0.5357027
-9	-0.5249982
-8.5	-0.5157716
-8	-0.5089693
-7.5	-0.5082885
-7	-0.5157485
-6.5	-0.5047302
-6	-0.4801663
-5.5	-0.4457173
-4.5	-0.3597129
-4	-0.3004392
-3.5	-0.2508109
-3	-0.2103041
-2.5	-0.156679
-2	-0.09804805
-1.5	-0.04900567
-0.5	0.06754316
0	0.1219724
0.5	0.1779057
1	0.2344433
1.5	0.3063731
2	0.3747069
2.5	0.4283818
3	0.48233
3.5	0.5360712
4	0.5898342
4.5	0.6431607
5	0.6967125
5.5	0.7474738
6	0.7966988
6.5	0.8450662
7	0.8932104
7.5	0.9440901
8	0.9941379
8.5	1.043308
9	1.090221
9.5	1.133872
10	1.164906
10.5	1.176867
11	1.163828
11.5	1.175719
12	1.145089
17.5	0.8976374
18	0.9043261
19	0.9034285
19.5	0.910593
20	0.9196449
20.5	0.9264437
21	0.9313217
21.5	0.9356328
22	0.9395293
24	0.8273491
24.5	0.8225446
25	0.8209646
25.5	0.8178931
26	0.8150533
26.5	0.8129335
27	0.8112685
27.5	0.8100105
28	0.8090594
26	0.8168949
26.5	0.8148906

RE 5.5E5
fim 25.5
cm0 0.000547861
-10	-0.5468
-9.5	-0.5361894
-9	-0.5255578
-8.5	-0.5164838
-8	-0.5102107
-7.5	-0.5132447
-7	-0.5193014
-6.5	-0.5075689
-6	-0.4833485
-5.5	-0.4482682
-5	-0.3993966
-4	-0.3118466
-2.5	-0.1579538
-2	-0.1007599
-1.5	-0.04926021
-1	0.008049431
0	0.121131
0.5	0.1772995
1	0.2337143
1.5	0.2767131
2.5	0.4280187
3	0.4821297
3.5	0.5357986
4	0.5897147
4.5	0.6431624
5	0.696529
5.5	0.7473898
6	0.7961543
6.5	0.8423511
7	0.8937658
7.5	0.944785
8	0.9950877
8.5	1.044471
9	1.091476
9.5	1.135368
10	1.166654
10.5	1.177036
11	1.156192
13	1.021568
13.5	0.9913264
14	0.9661277
14.5	0.944906
17	0.8917455
17.5	0.8993111
18	0.8884494
18.5	0.8959356
19	0.9036412
19.5	0.9141589
20	0.9220559
20.5	0.9286775
21	0.9358412
21.5	0.9278847
22	0.9254639
22.5	0.8766627
23	0.8507984
23.5	0.839782
24	0.8348224
24.5	0.8284529
25	0.8233869
25.5	0.8195972

RE 6E5
fim 27
cm0 0.000547861
-10	-0.5471651
-9.5	-0.5366017
-9	-0.5260109
-8.5	-0.5170214
-8	-0.5110327
-7.5	-0.516248
-7	-0.5221813
-6.5	-0.5099043
-6	-0.4858338
-5.5	-0.4498909
-5	-0.4034658
-4	-0.3132843
-3.5	-0.2555666
-3	-0.2026002
-2	-0.1035946
-1.5	-0.04903538
-1	0.006514091
0	0.120636
0.5	0.1767227
1	0.2330651
1.5	0.2862113
2	0.3740704
2.5	0.4279174
3	0.4819402
3.5	0.5356919
4	0.5895775
4.5	0.6431825
5	0.696411
5.5	0.7470907
6	0.7955172
6.5	0.8427635
7	0.8943969
7.5	0.9454191
8	0.9959474
8.5	1.045442
9	1.092601
9.5	1.136683
10	1.167853
10.5	1.175136
11	1.183337
19.5	0.9164202
20	0.9241584
20.5	0.9332475
21	0.9269196
21.5	0.9284883
22	0.9273466
22.5	0.9243847
23	0.8615081
23.5	0.8469788
24	0.8371363
24.5	0.8302601
25	0.8253251
25.5	0.8217592
26	0.8195082
26.5	0.8176955
27	0.8156474
